approveDate,articleID,articleWordCount,commentBody,commentID,commentSequence,commentTitle,commentType,createDate,depth,editorsSelection,inReplyTo,newDesk,parentID,parentUserDisplayName,permID,picURL,printPage,recommendations,recommendedFlag,replyCount,reportAbuseFlag,sectionName,sharing,status,timespeople,trusted,typeOfMaterial,updateDate,userDisplayName,userID,userLocation,userTitle,userURL
1517405495,5a70eb8110f40f00018be925,1114,"Maybe maybe we can have the State of the Union speech scheduled to come before the coin toss of the Super Bowl.<br/><br/>Both are two meaningless, overhyped spectacles with ritualistic partisanship, scripted bathos, interspersed with moments of faux unity.  ",25769362,25769362,<br/>,comment,1517405486,1,FALSE,0,Editorial,0,,25769362,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/4734/9721/cropped-47349721.jpg?0.17552296142093837,24,39,,2,,Editorials,0,approved,1,1,Editorial,1517405495,Rita,47349721,California,,
1517403382,5a70eb8110f40f00018be925,1114,"When I was young, I'd sometimes hear adults describing certain things as being ""cream puffs"". A well-made cream puff consists, as I understood it, of a light and airy pastry, smooth and shiny on the outside, with a wonderful, sweet, creamy pudding-like filling injected into it's center. But one had to take care to munch them quickly, or store them carefully because, if left exposed to sunlight, they would decay from the inside out rather quickly - and so be unsafe to consume. Last evening's performance, while a good one, caused me to remember what my dad might have said about we heard.<br/>In a proper Trump paradise, all of the priorities listed in the editorial would be addressed successfully if we would simply sell education, health care, infrastructure, and much more to private interests. We do, though, seem to recognize the value of common good, and may yet stand together to preserve the gifts our antecedents left for us to use wisely.",25768940,25768940,<br/>,comment,1517403376,1,FALSE,0,Editorial,0,,25768940,https://graphics8.nytimes.com/images/apps/timespeople/none.png,24,16,,1,,Editorials,0,approved,1,0,Editorial,1517403382,gary,18709701,"belfast, maine",,
1517402047,5a70eb8110f40f00018be925,1114,"All that Trump did not get about the State of the Union, Joe Kennedy did in a millennial style. It was so refreshing to hear a young pedigreed American identifying himself as an immigrant and, saying that politicians are about the promises they make but America is about the promises we keep. I know. ""Politician"" is Kennedy's middle name but it was a nice change compared to the dinosaur.",25768731,25768731,<br/>,comment,1517402043,1,FALSE,0,Editorial,0,,25768731,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/3060/7067/cropped-30607067.jpg?0.8467663380294262,24,128,,2,,Editorials,1,approved,1,0,Editorial,1517402047,Aurace Rengifo,30607067,"Miami Beach, Fl",,
1517400307,5a70eb8110f40f00018be925,1114,"Even with all the divisive discourse, deeply polarised polity, foreign meddling in elections, and the White House chaos, if America could still manage to live with the Trump presidency, and the  systematic assaults on constitutional institutions and values under it, it is because the roots of America's constitutional order are firmly laid and nurtured through a political culture of democracy in which the common American has invested a great hope and stake. Its this systemic resilience that despite all the odds the state of the Union to which Trump has indicated in his Tuesday night speech looks bright and encouraging.  ",25768435,25768435,<br/>,comment,1517400300,1,FALSE,0,Editorial,0,,25768435,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/5774/2567/cropped-57742567.jpg?0.4877129049242759,24,23,,0,,Editorials,0,approved,1,1,Editorial,1517400307,Prof. Jai Prakash Sharma,57742567,"Jaipur, India.",,
1517397734,5a70eb8110f40f00018be925,1114,"Thanks for 'shedding the civic apathy that has afflicted it'.  Trump has been an effective friend to civics teachers, sending many of us repeatedly back to the Constitution. (How many of us had remembered the difference between district &amp; circuit courts?   <a href=""https://www.justice.gov/usao/justice-101/federal-courts)"" title=""https://www.justice.gov/usao/justice-101/federal-courts)"" target=""_blank"">https://www.justice.gov/usao/justice-101/federal-courts)</a> <br/><br/>It's a hazardous way to do it, but grass-roots civic movements seem to be arising &amp; carrying forward, due to the peril we now sense we're all in.  As Lincoln said (&amp; our school civics teachers repeated) democracy doesn't come naturally to our species, so, individually, we must be ever active to sustain it.  November of this new year is a great test for us.  Friends, let's not fail it. ",25768102,25768102,<br/>,comment,1517397729,1,FALSE,0,Editorial,0,,25768102,https://graphics8.nytimes.com/images/apps/timespeople/none.png,24,86,,3,,Editorials,0,approved,1,0,Editorial,1517397734,Patrick,42319440,San Diego,,
1517397249,5a70eb8110f40f00018be925,1114,"I agree with the major points of this analysis by the Times, and am heartened by the many strengths displayed by many decent people in this country.  However, what I am not so confident of, is the ability of those many decent people to ""win"" against a foreign power that has installed its top asset at the top of our food chain, and a Congress who no longer cares about democracy.<br/><br/>I'm curious how what is termed ""civic apathy"" turns into demonstrable power to return us to being a nation of values and ideals, not personal slights and perceived mistreatments by those less fortunate than ourselves.<br/><br/>Many would say, ""vote"" and others would say ""get involved"" - but both those reasonable answers only work in an atmosphere of common understanding and respect for a way of life that is now under attack.  It is not unreasonable, in fact, to foresee a day when we are not ""allowed"" to vote, and ""getting involved"" might mean wielding arms instead of ideas.  I see that day coming fast, and pray I'm wrong.",25768064,25768064,<br/>,comment,1517397244,1,FALSE,0,Editorial,0,,25768064,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/6246/4348/cropped-62464348.jpg?0.4245137188988203,24,48,,1,,Editorials,0,approved,1,0,Editorial,1517397249,Not Amused,62464348,New England,,
1517386610,5a70eb8110f40f00018be925,1114,"Anyone who dares to throw President Obama or Secretary Clinton into this discussion of Trump for the purpose of suggesting that Trump has been better for our nation than Obama or Clinton should be be aware that we know who you are and who you are working for and we won't allow your malicious lies to influence us now or in the future. In other words, we can smell you coming a mile away.",25767465,25767465,<br/>,comment,1517385620,1,FALSE,0,Editorial,0,,25767465,https://graphics8.nytimes.com/images/apps/timespeople/none.png,24,194,,3,,Editorials,0,approved,1,0,Editorial,1517386610,Alabama,77423994,Democrat,,
1517386608,5a70eb8110f40f00018be925,1114,"History has shown that public revulsion is much like a weed along the fence, it grows slowly but surly and eventually reaches sunlight and blooms into something that can't be ignored or easily destroyed. President Trump simply ignores the truth that he offends sensibilities and does nothing to earn lasting respect. Both LBJ and Richard Nixon finally offended just about everyone, Johnson with obvious lies about the war in Vietnam and Nixon with his lies about Watergate. President Trumps trashing immigrants and taunting N. Korea and endless ridicule of President Obama as well as his endless tweets will be his undoing.",25767399,25767399,<br/>,comment,1517384154,1,FALSE,0,Editorial,0,,25767399,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/6629/1041/cropped-66291041.jpg?0.9710010050374032,24,154,,3,,Editorials,1,approved,1,0,Editorial,1517386608,David Fairbanks,66291041,Reno Nevada,,
1517386473,5a70eb8110f40f00018be925,1114,"Tonight I saw the same old Trump of the campaign - mawkish, manipulating, and, most distressing to me, using other people's tragedies for his own political gain.  His speech with its heavy use of empty superlatives was designed to stir emotions and distract people from the truth.  The person or persons who wrote it certainly pitched it at his level, and he delivered.  But the lasting effect is of meaninglessness.    ",25767355,25767355,<br/>,comment,1517383347,1,FALSE,0,Editorial,0,,25767355,https://graphics8.nytimes.com/images/apps/timespeople/none.png,24,147,,2,,Editorials,0,approved,1,0,Editorial,1517386473,KissPrudence,12886516,California,,
1517386473,5a70eb8110f40f00018be925,1114,"It's sad that Trump used honorable, responsible, and in some cases grieving individuals as props for a shell of a speach that neither addressed the state of the union with substance nor proposed anything but sketchy plans for the future.",25767328,25767328,<br/>,comment,1517382662,1,FALSE,0,Editorial,0,,25767328,https://graphics8.nytimes.com/images/apps/timespeople/none.png,24,84,,1,,Editorials,0,approved,0,0,Editorial,1517386473,bmateer,67515048,NYC,,
1517386417,5a70eb8110f40f00018be925,1114,"I would give Trump less credit for favorable developments and less blame for the unfavorable. He is not a hands on leader and most of what happened this year was based on the decisions of others. Trump’s main contribution is expressed in his leadership style, which most Americans consider terribly unprofessional. Whether stocks go up or down, Trump is embarrassing, offensive, and demoralizing. Under his leadership, the State of the Union is bad even if it is good.  ",25767329,25767329,<br/>,comment,1517382674,1,FALSE,0,Editorial,0,,25767329,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/4814/7869/cropped-48147869.jpg?1475980521793890914,24,65,,1,,Editorials,0,approved,1,0,Editorial,1517386417,michjas,48147869,phoenix,,
1517386405,5a70eb8110f40f00018be925,1114,"What was left out of the address was the most important in terms of our continued existence as a democracy. His decision to tell Congress to go pound sand by refusing to implement the additional sanctions against Russia and his continued behind the scenes support of the rogue group from the House Judiciary Committee to undermine the work of Robert Mueller. Each of these actions threatens to undermine our rule of law, and devalue the State of our Union for a long, long time.",25767456,25767456,<br/>,comment,1517385378,1,FALSE,0,Editorial,0,,25767456,https://graphics8.nytimes.com/images/apps/timespeople/none.png,24,69,,0,,Editorials,0,approved,1,0,Editorial,1517386405,James Harris,25659974,Manns Harbor NC,,
1517382591,5a70eb8110f40f00018be925,1114,"No actually, I did not find anything positive or remarkable about this gob of warm, mushy ""feel-good"" pablum, completely divorced from the reality that most people experienced this year, filled to the brim with vague, empty promises, tied together only with the emotional stories of real people (thus simultaneously giving everyone something to cheer about, for once, and preventing Trump from continually talking about himself), spiced with Stephen Miller-style cajun peppers (about chain migration and Guantanamo), and finally, delivered in a slow, bored, repetitive (but self-righteous!) drone, like a third grader sing-songing through a book report (deliberately imitating a metronome), and given one standing ovation after another, by a loving, doting GOP (except look at McConnell's despondent face, from time to time), and sensibly ignored completely by the Dems.<br/>Okay, but then you come up with, ""As a national party, the Democrats have yet to find a coherent, appealing voice with which to do more than rail against Mr. Trump and instead address the nation’s needs.""<br/>(Except that Joe Kennedy III's  rebuttal speech did exactly that.  Hello.) ",25767262,25767262,<br/>,comment,1517381230,1,FALSE,0,Editorial,0,,25767262,https://graphics8.nytimes.com/images/apps/timespeople/none.png,24,92,,2,,Editorials,0,approved,1,0,Editorial,1517382591,SSS,38365759,Berkeley,,
1517380705,5a70eb8110f40f00018be925,1114,"""So far, the reaction against his authoritarian impulses, assault on truth and cruelties great and petty has revealed abiding American strengths. Despite the strong economy, Americans overwhelmingly disapprove of this presidency.""<br/><br/>Let's all wait until 2020 and the chance to throw Trump out of office before patting yourselves on the back, okay?",25767238,25767238,<br/>,comment,1517380699,1,FALSE,0,Editorial,0,,25767238,https://graphics8.nytimes.com/images/apps/timespeople/none.png,24,22,,1,,Editorials,0,approved,1,1,Editorial,1517380705,abo,27421933,Paris,,
1517380180,5a70eb8110f40f00018be925,1114,"On the stock market, ""he clearly deserves some credit""?<br/><br/>We can always get temporary booms by giving Wall Street and the enterprise system everything they want. Our entire national history and the history of booms and busts around the world, however, shows us that this is a failing, flailing effort: what we give away to get growth we get back, hard, right in the face, in the form of economic collapse, polluted rivers and air and a landscape laid waste by those who rob and run away.<br/><br/>Trump and the Republicans gave away tax cuts of 1.5 trillion dollars, most of them going permanently to the corporate/ownership classes in America. Let's not celebrate the limited good news of a jump in stock prices because most of the benefits go to those that already have, not those most in need.<br/><br/>Trump has signaled the business establishment that they need not worry about petty enforcement of regulations and laws on the books. Surely an argument can be made that government sometimes goes too far, sometimes hurting growth and employment, but that does not justify throwing open the doors and letting the cows and pigs graze in the kitchen.<br/><br/>What's the master plan? Perhaps to have four years of out of control business growth followed by a recession to hand off to the next, Democratic, president. If money is your god, say your thanks now.",25767201,25767201,<br/>,comment,1517379896,1,FALSE,0,Editorial,0,,25767201,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/6545/5323/cropped-65455323.jpg,24,51,,0,,Editorials,0,approved,1,0,Editorial,1517380180,DougTerry.us,65455323,Maryland/Metro DC area,,
1517380177,5a70eb8110f40f00018be925,1114,"""So far, the reaction against his authoritarian impulses, assault on truth and cruelties great and petty has revealed abiding American strengths. Despite the strong economy, Americans overwhelmingly disapprove of this presidency.""  Just imagine what might have been if we had a president and Congress who worked for the country, instead of for themselves and their donors. ",25767200,25767200,<br/>,comment,1517379849,1,FALSE,0,Editorial,0,,25767200,https://graphics8.nytimes.com/images/apps/timespeople/none.png,24,68,,2,,Editorials,0,approved,1,0,Editorial,1517380177,Steve Kennedy,1017515,"Deer Park, Texas",,
1517380032,5a70eb8110f40f00018be925,1114,"I listened to Trump’s STOU speech and also the Democratic response from Joe Kennedy. The contrast in the tenor and trustworthiness between the Demagogue and the Democrat was stark. The first was a well- rehearsed presentation of half- truths pandering to a base while the second was a sincere speech from the heart that delved into the vexing issues in the country that the Demagogue chose to ignore. The economy is indeed doing well, but Mr. Trump hogging the credit was like when someone else builds a skyscraper and the guy who puts up only the spire claims that he built the tallest building. But then we do not expect any different from a narcissist. Trump talked about building the wall but Kennedy talked about knocking down the economic and social walls separating people that are now higher because of Trump’s incendiary rhetoric. Kennedy’s speech was somewhat less polished but the sincerity, lack of hyperbole and his youthful enthusiasm to seek solutions from an all-inclusive America was refreshing. Also, the American people applaud the bravery of invited guests and share in the loss of those who faced tragedies. However, Trump’s attempt to bask in reflected glory of invited guest was pathetic.  Trump made a good attempt to seem congenial and compassionate, yet his tweets and tactics of the last one year made clear that his STOU was nothing else but sugar coated pandering to the base. Like a chewed gum, it became tasteless at the end of the long eighty minute talk.            ",25767163,25767163,<br/>,comment,1517379279,1,FALSE,0,Editorial,0,,25767163,https://graphics8.nytimes.com/images/apps/timespeople/none.png,24,61,,1,,Editorials,0,approved,1,0,Editorial,1517380032,PK2NYT,63448470,Sacramento,,
1517379689,5a70eb8110f40f00018be925,1114,"Sure, Trump can be appalling at times but if the editors are looking for authoritarian streaks in presidents look no further than President Obama with his over-reliance on executive orders, his misuse of the IRS to go after political opponents, his apparent corruption of the FBO and DoJ to fix the election for Mrs Clinton, ad nauseum.",25767143,25767143,<br/>,comment,1517378933,1,FALSE,0,Editorial,0,,25767143,https://graphics8.nytimes.com/images/apps/timespeople/none.png,24,25,,8,,Editorials,0,approved,1,0,Editorial,1517379689,EGD,3544810,California,,
1517379686,5a70eb8110f40f00018be925,1114,"What Trump doesn’t get are the values articulated by Joe Kennedy tonight.  Leadership is not a zero sum game.  It is not about the ego of a deeply flawed man and the self serving sycophants who support him.  It is about America as a bold experiment of immigrants wanting a better life free from tyranny.  Trump is all about fear, punishment and nonsense bargains where we all lose the idea we call the USA.<br/>Whether you believe Trump the Teleprompter or Trump the Twitterer, they are the same weak, ignorant pervader of lies, half lies, ignorance and mistruths.  Only TelePrompTer Trump doesn’t know what he is saying while Twitter Trump does.",25767039,25767039,<br/>,comment,1517377471,1,FALSE,0,Editorial,0,,25767039,https://graphics8.nytimes.com/images/apps/timespeople/none.png,24,71,,0,,Editorials,0,approved,1,0,Editorial,1517379686,JoAnna,58596490,Michigan,,
1517379682,5a70eb8110f40f00018be925,1114,"One thing I’ve noticed about virtually all followers of this president: they enjoy, and are actually motivated by, this president’s drive to hurt and cause misery to their fellow Americans.<br/><br/>There is something deeply, morally wrong with anyone who supports this man. ",25767019,25767019,<br/>,comment,1517377110,1,FALSE,0,Editorial,0,,25767019,https://graphics8.nytimes.com/images/apps/timespeople/none.png,24,297,,5,,Editorials,0,approved,1,0,Editorial,1517379682,Kip,5613034,"Scottsdale, Arizona",,
1517379663,5a70eb8110f40f00018be925,1114,"Sooner or later liberals and Democrats will find out that Americans could care less about Russian innuendo, sexual innuendos and the like, so long as more of their family and friends have jobs, see some raises, keep more of their money, see their 401k balances rise, and see more illegal immigrants being deported.<br/><br/>You can whine as much as you want, but I submit to you that is very, very hard to find many Americans whose lives are not better today than they were a year ago.",25767095,25767095,<br/>,comment,1517378165,1,FALSE,0,Editorial,0,,25767095,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/6179/2215/cropped-61792215.jpg?0.5174981912132353,24,12,,14,,Editorials,1,approved,1,0,Editorial,1517379663,Baron95,61792215,"Westport, CT",,
1517379655,5a70eb8110f40f00018be925,1114,"I just wish, with all my heart, that the ""real"" news (mainstream media) and everyone else who had the courage and wherewithal—<br/><br/>Could have just ignored (and certainly not attended) his exercise in mouth-flapping. [Let it just be another Republican self-congratulatory hoopla-filled national convention, which it was.]<br/><br/>And the same goes for his spastic twittering.",25767106,25767106,<br/>,comment,1517378282,1,FALSE,0,Editorial,0,,25767106,https://graphics8.nytimes.com/images/apps/timespeople/none.png,24,21,,1,,Editorials,0,approved,1,0,Editorial,1517379655,srwdm,817066,Boston,,
1517379652,5a70eb8110f40f00018be925,1114,Trump is a known con man.  Why would anyone believe a word he says about anything?,25767103,25767103,<br/>,comment,1517378262,1,FALSE,0,Editorial,0,,25767103,https://graphics8.nytimes.com/images/apps/timespeople/none.png,24,68,,1,,Editorials,0,approved,0,0,Editorial,1517379652,LiquidLight,83447961,California,,
1517379218,5a70eb8110f40f00018be925,1114,"If you are black or white ""We Choose Both""<br/>If you are male or female ""We Choose Both""<br/>If you are blue collar or white collar ""We Choose Both""<br/>If you are a gay man or a lesbian ""We Choose Both""<br/>If you are a liberal or a conservative ""We Choose Both""<br/>If you are a Republican or a Democrat ""We Choose Both""<br/>If you are rich or poor ""We Choose Both""",25766870,25766870,<br/>,comment,1517375399,1,FALSE,0,Editorial,0,,25766870,https://graphics8.nytimes.com/images/apps/timespeople/none.png,24,18,,0,,Editorials,0,approved,1,0,Editorial,1517379218,Elliott Jacobson,32083467,"Wilmington, DE",,
1517379057,5a70eb8110f40f00018be925,1114,"Today, instead of watching the State of the Union address, I visited the 6th floor museum at the Texas Book Depository in Dallas.  The words of JFK, prominent throughout, were enough to make me cry for our nation's lost vision.  Would that we had a leader who could articulate why arts are as important as commerce, that dignity accompanies equality, that being fortunate calls for giving back especially to those less fortunate, that sharing our sense of freedom around the world can be uplifting, that history teaches us to strive to be better citizens, that together we can achieve lofty--and moral--goals.  All with a sense of humor.  ",25767148,25767148,<br/>,comment,1517379052,1,FALSE,0,Editorial,0,,25767148,https://graphics8.nytimes.com/images/apps/timespeople/none.png,24,50,,2,,Editorials,0,approved,1,0,Editorial,1517379057,Matt,74695450,"Garrett Park, MD",,
1517378815,5a70eb8110f40f00018be925,1114,"I usually listen to the state of the union speech. Thankfully, tonight I could not as I am vacationing in Mexico. Although not planned, I am relishing the symbolism. All of the people I have encountered here are wonderful, hard working, and proud of their heritage. They value familes and family traditions. Remarkably I haven't encountered any animus towards us (although I halfway expected it with Trump's awful rhetoric).<br/><br/>Trump is an abberation and I firmly believe his detestable ideas and vision for the country will be soundly defeated at the ballot box in 2018 and 2020. ",25767054,25767054,<br/>,comment,1517377591,1,FALSE,0,Editorial,0,,25767054,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/7460/3787/cropped-74603787.jpg,24,40,,0,,Editorials,0,approved,1,0,Editorial,1517378815,Michael,74603787,Boston,,
1517377118,5a70eb8110f40f00018be925,1114,"Hate to let you know NYT, but Trump is starting to win me over. I did not vote for him or Hillary. But that speech was amazing. Stirred me with pride for our country and the people he introduced - oh my - made me so proud to be an American. Such incredibly moving and powerful human stories. I feel like I live in two alternate worlds when I listen to him directly and then turn to MSNBS for the criticism. I don't like the man personally, nor his morals, but I do like the way he stands up for our country. I am slipping into his grasp",25766956,25766956,<br/>,comment,1517376376,1,FALSE,0,Editorial,0,,25766956,https://graphics8.nytimes.com/images/apps/timespeople/none.png,24,21,,12,,Editorials,0,approved,1,0,Editorial,1517377118,David,57064175,Philadelphia,,
1517376527,5a70eb8110f40f00018be925,1114,"In the Long March<br/>RepubliCon authoritarian rule is in its' final moments of fruition.<br/>With racism at its base,<br/>the RepubliCons now control Congress.<br/>""Committees"" meet in private.<br/>Democrats are wholly excluded.<br/>After years of obstruction, they have a free hand.<br/>Now a true authoritarian controls the Executive branch.<br/>Agencies are now captured and the Reckoning has arrived.<br/>Purging employees, changing direction, hiding information.<br/>The judiciary is on the verge of being overwhelmed by reactionary forces, Federalists and religious zealots.<br/>Individual nullification and discrimination is being promoted.<br/>Public education is under attack.  The environment.<br/>There are two ""independent"" agencies: FBI and DOJ.<br/>They are on the verge of destruction:<br/>Federal Attorneys dispatched (to get Berrara)<br/>Yates, Comey, McCabe, Rosenstein next......<br/>Mueller down the road........<br/>Obama was the American equivalent of the Wiemar Republic.<br/>America is todt.",25766795,25766795,<br/>,comment,1517374529,1,FALSE,0,Editorial,0,,25766795,https://graphics8.nytimes.com/images/apps/timespeople/none.png,24,17,,1,,Editorials,0,approved,1,0,Editorial,1517376527,MauiYankee,39126935,Maui,,
1517376520,5a70eb8110f40f00018be925,1114,"NY Times , you keep trying to knock President Trump down, but your relentless biased criticism only serves to enhance his support. It is you , the Editorial Board of the Times that does not get it. You and your opinion writers have been repeatedly wrong since he began his candidacy. Why should anyone listen to you  now?",25766426,25766426,<br/>,comment,1517371277,1,FALSE,0,Editorial,0,,25766426,https://graphics8.nytimes.com/images/apps/timespeople/none.png,24,18,,2,,Editorials,0,approved,1,0,Editorial,1517376520,samuel,12336238,charlotte,,
1517376510,5a70eb8110f40f00018be925,1114,"""...this country might certainly be described as awakening, with a shot at shedding the civic apathy that has afflicted it for far too long. It is with backhanded gratitude that we might all thank [ the blaring Trumpet] for that.""<br/><br/>You got that right.  What a heck of a way to have to awaken to the reality that we have been all too apathetic about our civic duties.  Does there exist anyone who, in all their years of eligibility, actually voted in every election, local, state, and federal?  Ignore our freedoms and they will all disappear!<br/><br/>And, in my opinion, the SOU address sounded more like a campaign or inauguration speech---there was little of substance to crow over..... La-ti-da!",25766485,25766485,<br/>,comment,1517371709,1,FALSE,0,Editorial,0,,25766485,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/6686/5645/cropped-66865645.jpg,24,14,,0,,Editorials,0,approved,1,0,Editorial,1517376510,ultimateliberal,66865645,new orleans,,
1517376499,5a70eb8110f40f00018be925,1114,That was a seductively delivered call to White Supremacists to love Trump through their hatred of others. I had hoped another nightmare would have risen after I had died. Now I have to live the nightmare. Can't you see it too?,25766490,25766490,<br/>,comment,1517371755,1,FALSE,0,Editorial,0,,25766490,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/4428/7968/cropped-44287968.jpg?0.07104355978353172,24,28,,0,,Editorials,0,approved,1,0,Editorial,1517376499,Patrick,44287968,Long Island N.Y.,,
1517376304,5a70eb8110f40f00018be925,1114,"Tonight I witnessed what the Times saw fit not to print.<br/><br/>My Democratic Party would not stand and applaud our country's recognition of Jerusalem as Israel's capitol. Instead, my Party sat in solidarity with the cowards of the European Union, Arab and Muslim countries sworn to Israel's destruction, and those persons and organizations who support BDS, not of China in Tibet, or Turkey in Cyprus, or North Korea or Iran who oppress their own, but of a tiny outpost of Democratic liberalism in a sea of revanchist hate which still deny the liberal cultural rights and identity politics which hold my Democratic Party hostage.<br/><br/>But I will not, like Prof. Allan Dershowitz, threaten to leave the Party because an acolyte of Louis Farrakhan now is vice-chair with nary a whimper of protest. I will not leave the Party of Roosevelt, Kennedy and Johnson. But I will fight for the center which opposes the anti-Semitic Left wing of the Dem Party. I will seek out common ground with Republicans who love Israel, and with what remains of a Party which has lost its soul.<br/><br/>Today, the WSJ printed a photo of Barack Obama standing with the congressional Black Caucus and Louis Farrakhan. A photo which was suppressed, apparently, and which the Times sees fit not to print. <br/><br/>If the GOP caucused with David Duke it would be splashed across page one. But the liberal paper of record dares not re-print it.<br/><br/>Tonight, I understand why. <br/><br/>Left wing anti-Zionism is rooted in age old anti-Semitism.",25766626,25766626,<br/>,comment,1517372878,1,FALSE,0,Editorial,0,,25766626,https://graphics8.nytimes.com/images/apps/timespeople/none.png,24,21,,3,,Editorials,0,approved,1,0,Editorial,1517376304,Jubilee133,22843988,"Prattsville, NY",,
1517376258,5a70eb8110f40f00018be925,1114,"Yes, every State of the Union honors individuals, but this parade of people were over the top and, in my view, exploited to fit into Trumps narrative.<br/><br/>The fact checkers were busy with at least seven false claims and others which needed more context as they were misleading.<br/><br/>This was a speech with very little substance and his cheers for keeping Gitmo was very chilling; applause and cheering to keep open this torture facility? The using MS-13 in the same breath as the DACA Dreamers was very out of order and downright wrong.<br/><br/>We now have an added debt of 1.5 trillion plus due to the tax breaks for corporations and uber wealthy. Now he wants to spend that amount on infrastructure. Where will the money come from?  How is this supposed to work?<br/><br/>And, as someone said, this teleprompter Trump is not the real Donald. This was the dressed up Donald who was told to behave himself, read what is written, and smile. He is as false as they come.",25766902,25766902,<br/>,comment,1517375757,1,FALSE,0,Editorial,0,,25766902,https://graphics8.nytimes.com/images/apps/timespeople/none.png,24,40,,0,,Editorials,0,approved,1,0,Editorial,1517376258,Diane,58861100,Cypress,,
1517376254,5a70eb8110f40f00018be925,1114,"I could not bring myself to stuff my rage long enough to watch that dirty lying creep spin more lies to a world wide audience.<br/>However, I still have an opinion and the following is what he should have said in his speech:<br/>I am resigning effective immediately from the office of president due to the fact that I have failed to uphold my oath of office, have personally profited from my position, have sought to obstruct a federal investigation into my unlawful dealings, and admit to having caused the American people to lose confidence in me and my ability to act appropriately in my personal and professional dealings with others.",25766877,25766877,<br/>,comment,1517375467,1,FALSE,0,Editorial,0,,25766877,https://graphics8.nytimes.com/images/apps/timespeople/none.png,24,41,,0,,Editorials,0,approved,1,0,Editorial,1517376254,Alabama,77423994,Democrat,,
1517376249,5a70eb8110f40f00018be925,1114,"So much in the speech merely touched upon, no depth.  Yes, we have a very bad opioid crisis.  Yes, what a lovely family who took that baby from the heroin addicted mother, but what happened to her?  Is she in treatment?  Is she being helped?  Or.. is she still on the sidewalk......somewhere.",25766921,25766921,<br/>,comment,1517375999,1,FALSE,0,Editorial,0,,25766921,https://graphics8.nytimes.com/images/apps/timespeople/none.png,24,17,,1,,Editorials,0,approved,1,0,Editorial,1517376249,Diane,58861100,Cypress,,
1517376249,5a70eb8110f40f00018be925,1114,"Joe Kennedy delivered he State of the Union speech in Fall River.  The speech delivered in DC was ""fake.""<br/><br/>You covered the wrong speech.",25766800,25766800,<br/>,comment,1517374618,1,FALSE,0,Editorial,0,,25766800,https://graphics8.nytimes.com/images/apps/timespeople/none.png,24,27,,1,,Editorials,0,approved,1,0,Editorial,1517376249,Marie Curie,63754059,Nobel Prize twice,,
1517376247,5a70eb8110f40f00018be925,1114,Keep in mind every time you hear #MAG it really means Muller Ain't Going Away. ,25766890,25766890,<br/>,comment,1517375623,1,FALSE,0,Editorial,0,,25766890,https://graphics8.nytimes.com/images/apps/timespeople/none.png,24,14,,0,,Editorials,0,approved,1,0,Editorial,1517376247,Michael,47479200,"New York, NY",,
1517375571,5a70eb8110f40f00018be925,1114,"Editorial says Democrats have yet to find a coherent, appealing voice or do more than rail against Trump and instead address the nation’s needs.<br/><br/>Yes, and apply same to NY Times columnists, as they endlessly rail against Trump, ignoring solutions of how to address the needs of average Americans. <br/><br/>So easy to just focus on what's wrong with our worst president. We need also some history of how we got to a place where such a person could be elected. What concrete reforms are needed in our political system, our elections, our campaign financing, our electoral college to prevent a rw party from dominating our 3 branches? How to reform health care, jobs, education and worsening inequality? <br/><br/>Discuss what are some of the role models from our own better past and today's advanced countries for examples of representing the interests of the average citizen. The cable news pundits ignore this also. <br/><br/>In his speech, Joe Kennedy III came across as impressive, decent, authentic, rational and strong. I think he got to the heart of our poisoned politics. It was a direct repudiation of a political party that seeks to worsen our divisions, set groups against each other, stir up prejudice, treat people differently according to wealth, power, race, gender, ethnicity, national origin and sex orientation.<br/><br/>Can this Kennedy be a knight on a white horse to help us vanquish the evil foe---Trump/GOP --- that is bringing shame to America?",25766864,25766864,<br/>,comment,1517375358,1,FALSE,0,Editorial,0,,25766864,https://graphics8.nytimes.com/images/apps/timespeople/none.png,24,18,,2,,Editorials,0,approved,1,0,Editorial,1517375571,Meredith,28617892,New York,,
1517375568,5a70eb8110f40f00018be925,1114,"Trump read the speech but he sure didn't write it - and I wonder how much of it he believes. As for the speech itself, the legal profession would describe it as 'wallpapering over cracks' ...or in Trump's case fissures and fault lines. How glib and practiced were the words that fell off his tongue. In positive terms this was a masterful lesson in cherry picking. The significant elements of his State of the Union  was not what was said - rather, it was what was not said...and in there lies the tortured truth about his Presidency and oversight of the USA.  ",25766786,25766786,<br/>,comment,1517374464,1,FALSE,0,Editorial,0,,25766786,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/1720/3869/cropped-17203869.jpg?0.9332071819808334,24,15,,0,,Editorials,0,approved,1,0,Editorial,1517375568,Tom Storm,17203869,Australia,,
